Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Apr 10, 2020 1:00 PM;Apr 10, 2020 2:00 PM;577.00;394.25;23.75;3,881.50;12.00;1,301.75;460.75;0.00;56.75;126.00
Apr 10, 2020 2:00 PM;Apr 10, 2020 3:00 PM;577.00;401.75;26.50;3,640.50;12.00;1,301.75;464.00;0.00;67.25;126.00
Apr 10, 2020 3:00 PM;Apr 10, 2020 4:00 PM;577.00;403.75;31.00;3,145.25;12.00;1,300.50;462.50;0.00;11.50;126.00
Apr 10, 2020 4:00 PM;Apr 10, 2020 5:00 PM;577.00;398.75;45.75;2,494.50;12.00;1,300.50;457.75;0.00;237.25;126.00
Apr 10, 2020 5:00 PM;Apr 10, 2020 6:00 PM;577.00;426.25;61.00;1,651.75;12.00;1,299.75;454.50;0.00;320.50;126.00
Apr 10, 2020 6:00 PM;Apr 10, 2020 7:00 PM;577.00;442.25;78.00;753.25;12.00;1,298.75;462.00;0.00;611.00;126.00
Apr 10, 2020 7:00 PM;Apr 10, 2020 8:00 PM;577.00;482.50;138.75;150.00;12.00;1,299.75;525.50;0.00;1,227.25;126.00
Apr 10, 2020 8:00 PM;Apr 10, 2020 9:00 PM;577.00;467.75;233.75;1.50;12.00;1,299.50;518.50;0.00;1,168.25;126.00
Apr 10, 2020 9:00 PM;Apr 10, 2020 10:00 PM;577.00;445.75;302.50;0.00;12.00;1,300.00;535.75;0.00;625.75;126.00
Apr 10, 2020 10:00 PM;Apr 10, 2020 11:00 PM;577.00;437.25;357.75;0.00;12.00;1,299.25;496.00;0.00;262.75;126.00
Apr 10, 2020 11:00 PM;Apr 11, 2020 12:00 AM;577.00;433.00;395.75;0.00;12.00;1,299.25;504.25;0.00;267.25;126.00
Apr 11, 2020 12:00 AM;Apr 11, 2020 1:00 AM;577.00;453.00;384.75;0.00;12.00;1,299.50;505.50;0.00;141.50;126.00
Apr 11, 2020 1:00 AM;Apr 11, 2020 2:00 AM;577.00;415.25;358.50;0.00;12.00;1,299.75;466.50;0.00;121.00;126.00
Apr 11, 2020 2:00 AM;Apr 11, 2020 3:00 AM;577.00;416.50;313.25;0.00;12.00;1,309.00;466.50;0.00;95.25;126.00
Apr 11, 2020 3:00 AM;Apr 11, 2020 4:00 AM;577.00;398.75;254.00;0.00;12.00;1,310.50;540.25;0.00;100.50;126.00
Apr 11, 2020 4:00 AM;Apr 11, 2020 5:00 AM;577.00;394.50;241.00;0.00;12.00;1,310.50;602.50;0.00;87.75;126.00
Apr 11, 2020 5:00 AM;Apr 11, 2020 6:00 AM;577.00;399.50;204.00;0.00;12.00;1,309.50;614.50;0.00;341.00;126.00
Apr 11, 2020 6:00 AM;Apr 11, 2020 7:00 AM;577.00;395.25;177.00;6.50;12.00;1,311.25;610.00;0.00;530.25;126.00
Apr 11, 2020 7:00 AM;Apr 11, 2020 8:00 AM;577.00;453.75;131.25;266.50;12.00;1,314.00;602.50;0.00;359.50;126.00
Apr 11, 2020 8:00 AM;Apr 11, 2020 9:00 AM;577.00;456.00;96.25;1,094.75;12.00;1,314.75;594.75;0.00;161.00;126.00
Apr 11, 2020 9:00 AM;Apr 11, 2020 10:00 AM;577.00;487.25;41.00;2,135.25;12.00;1,313.75;602.25;0.00;171.50;126.00
Apr 11, 2020 10:00 AM;Apr 11, 2020 11:00 AM;577.00;487.00;16.00;3,030.75;12.00;1,311.50;582.25;0.00;131.50;126.00
Apr 11, 2020 11:00 AM;Apr 11, 2020 12:00 PM;577.00;468.00;7.25;3,634.50;12.00;1,308.75;576.00;0.00;55.75;126.00
Apr 11, 2020 12:00 PM;Apr 11, 2020 1:00 PM;577.00;489.00;5.00;3,925.50;12.00;1,306.75;580.75;0.00;83.00;126.00
Apr 11, 2020 1:00 PM;Apr 11, 2020 2:00 PM;577.00;489.25;3.50;3,938.00;12.00;1,304.25;578.25;0.00;86.25;126.00
Apr 11, 2020 2:00 PM;Apr 11, 2020 3:00 PM;577.00;483.25;7.75;3,696.75;12.00;1,302.25;574.75;0.00;51.00;126.00
Apr 11, 2020 3:00 PM;Apr 11, 2020 4:00 PM;577.00;482.00;13.25;3,286.25;12.00;1,302.75;588.00;0.00;54.00;126.00
Apr 11, 2020 4:00 PM;Apr 11, 2020 5:00 PM;577.00;490.00;14.00;2,612.25;12.00;1,302.50;597.50;0.00;57.00;126.00
Apr 11, 2020 5:00 PM;Apr 11, 2020 6:00 PM;577.00;528.50;17.25;1,747.00;12.00;1,301.50;600.25;0.00;228.50;126.00
Apr 11, 2020 6:00 PM;Apr 11, 2020 7:00 PM;577.00;523.00;22.25;792.25;12.00;1,300.50;624.75;0.00;776.75;126.00
Apr 11, 2020 7:00 PM;Apr 11, 2020 8:00 PM;577.00;543.00;38.75;160.25;12.00;1,300.50;697.25;0.00;1,634.25;126.00
Apr 11, 2020 8:00 PM;Apr 11, 2020 9:00 PM;577.00;408.25;61.75;2.00;12.00;1,301.25;740.00;0.00;1,192.00;126.00
Apr 11, 2020 9:00 PM;Apr 11, 2020 10:00 PM;577.00;396.75;67.00;0.00;12.00;1,300.75;680.50;0.00;788.50;126.00
Apr 11, 2020 10:00 PM;Apr 11, 2020 11:00 PM;577.00;385.75;82.00;0.00;12.00;1,300.75;623.25;0.00;563.25;126.00
Apr 11, 2020 11:00 PM;Apr 12, 2020 12:00 AM;577.00;383.25;86.00;0.00;12.00;1,299.50;541.25;0.00;387.00;126.00
Apr 12, 2020 12:00 AM;Apr 12, 2020 1:00 AM;577.00;391.50;77.25;0.00;12.00;1,302.25;532.50;0.00;342.75;126.00
Apr 12, 2020 1:00 AM;Apr 12, 2020 2:00 AM;577.00;375.75;75.50;0.00;12.00;1,302.75;522.75;0.00;179.25;126.00
Apr 12, 2020 2:00 AM;Apr 12, 2020 3:00 AM;577.00;377.75;72.50;0.00;12.00;1,303.00;522.75;0.00;42.75;126.00
Apr 12, 2020 3:00 AM;Apr 12, 2020 4:00 AM;577.00;362.50;61.75;0.00;12.00;1,304.00;518.75;0.00;1.75;126.00
Apr 12, 2020 4:00 AM;Apr 12, 2020 5:00 AM;577.00;358.50;72.25;0.00;12.00;1,303.50;519.50;0.00;8.50;126.00
Apr 12, 2020 5:00 AM;Apr 12, 2020 6:00 AM;577.00;351.25;84.50;0.00;12.00;1,303.50;516.25;0.00;2.00;126.00
Apr 12, 2020 6:00 AM;Apr 12, 2020 7:00 AM;577.00;362.50;95.50;9.75;12.00;1,305.25;508.25;0.00;1.25;126.00
Apr 12, 2020 7:00 AM;Apr 12, 2020 8:00 AM;577.00;369.50;87.00;276.50;12.00;1,309.50;538.75;0.00;1.50;126.00
Apr 12, 2020 8:00 AM;Apr 12, 2020 9:00 AM;577.00;363.00;66.00;985.75;12.00;1,309.50;531.50;0.00;90.25;126.00
Apr 12, 2020 9:00 AM;Apr 12, 2020 10:00 AM;577.00;368.75;38.00;1,792.50;12.00;1,312.75;556.75;0.00;98.75;126.00
Apr 12, 2020 10:00 AM;Apr 12, 2020 11:00 AM;577.00;379.50;22.00;2,513.00;12.00;1,310.25;537.00;0.00;180.50;126.00
Apr 12, 2020 11:00 AM;Apr 12, 2020 12:00 PM;577.00;384.00;16.50;3,061.00;12.00;1,304.75;544.00;0.00;129.75;126.00
Apr 12, 2020 12:00 PM;Apr 12, 2020 1:00 PM;577.00;379.25;39.00;3,480.75;12.00;1,222.00;543.75;0.00;236.50;126.00
Apr 12, 2020 1:00 PM;Apr 12, 2020 2:00 PM;577.00;377.75;64.25;3,548.25;12.00;1,213.25;538.00;0.00;4.25;126.00
Apr 12, 2020 2:00 PM;Apr 12, 2020 3:00 PM;577.00;381.50;76.00;3,157.75;12.00;1,200.50;533.25;0.00;97.75;126.00
Apr 12, 2020 3:00 PM;Apr 12, 2020 4:00 PM;577.00;378.75;74.00;2,480.50;12.00;974.25;542.25;0.00;1.25;126.00
Apr 12, 2020 4:00 PM;Apr 12, 2020 5:00 PM;577.00;382.00;119.25;1,829.25;12.00;1,167.25;556.00;0.00;8.25;126.00
Apr 12, 2020 5:00 PM;Apr 12, 2020 6:00 PM;577.00;372.75;93.50;1,203.50;12.00;1,294.25;571.25;0.00;255.00;126.00
Apr 12, 2020 6:00 PM;Apr 12, 2020 7:00 PM;577.00;392.00;88.50;585.50;12.00;1,301.50;564.50;0.00;313.25;126.00
Apr 12, 2020 7:00 PM;Apr 12, 2020 8:00 PM;577.00;429.00;125.00;138.50;12.00;1,299.75;573.00;0.00;724.00;126.00
Apr 12, 2020 8:00 PM;Apr 12, 2020 9:00 PM;577.00;432.75;206.50;2.25;12.00;1,301.25;571.75;0.00;905.50;126.00
Apr 12, 2020 9:00 PM;Apr 12, 2020 10:00 PM;577.00;415.50;275.75;0.00;12.00;1,301.00;581.25;0.00;371.25;126.00
Apr 12, 2020 10:00 PM;Apr 12, 2020 11:00 PM;577.00;395.50;104.25;0.00;12.00;1,301.25;589.50;0.00;211.75;126.00
Apr 12, 2020 11:00 PM;Apr 13, 2020 12:00 AM;577.00;381.50;57.50;0.00;12.00;1,299.25;546.50;0.00;238.75;126.00
Apr 13, 2020 12:00 AM;Apr 13, 2020 1:00 AM;577.00;413.00;70.75;0.00;12.00;1,300.50;535.50;0.00;134.50;126.00
Apr 13, 2020 1:00 AM;Apr 13, 2020 2:00 AM;577.00;392.75;90.25;0.00;12.00;1,300.50;570.75;0.00;26.50;126.00
Apr 13, 2020 2:00 AM;Apr 13, 2020 3:00 AM;577.00;371.00;160.00;0.00;12.00;1,302.50;563.75;0.00;80.50;126.00
Apr 13, 2020 3:00 AM;Apr 13, 2020 4:00 AM;577.00;349.00;218.50;0.00;12.00;1,214.00;549.50;0.00;16.00;126.00
Apr 13, 2020 4:00 AM;Apr 13, 2020 5:00 AM;577.00;350.75;284.25;0.00;12.00;645.25;552.75;0.00;22.00;126.00
Apr 13, 2020 5:00 AM;Apr 13, 2020 6:00 AM;577.00;403.00;327.25;0.00;12.00;548.25;552.50;0.00;103.75;126.00
Apr 13, 2020 6:00 AM;Apr 13, 2020 7:00 AM;577.00;402.25;308.25;11.00;12.00;547.75;551.50;0.00;55.00;126.00
Apr 13, 2020 7:00 AM;Apr 13, 2020 8:00 AM;577.00;341.75;345.25;254.75;12.00;548.50;539.50;0.00;24.25;126.00
Apr 13, 2020 8:00 AM;Apr 13, 2020 9:00 AM;577.00;304.50;319.25;855.75;12.00;548.25;544.75;0.00;41.25;126.00
Apr 13, 2020 9:00 AM;Apr 13, 2020 10:00 AM;577.00;289.00;222.75;1,651.00;12.00;548.00;534.50;0.00;29.75;126.00
Apr 13, 2020 10:00 AM;Apr 13, 2020 11:00 AM;577.00;292.75;200.75;2,373.00;12.00;547.25;433.50;0.00;102.75;126.00
Apr 13, 2020 11:00 AM;Apr 13, 2020 12:00 PM;577.00;300.00;208.75;2,808.00;12.00;547.00;441.00;0.00;50.25;126.00
Apr 13, 2020 12:00 PM;Apr 13, 2020 1:00 PM;577.00;296.50;215.00;3,127.25;12.00;546.00;439.00;0.00;41.00;126.00
Apr 13, 2020 1:00 PM;Apr 13, 2020 2:00 PM;577.00;322.75;204.25;3,195.00;12.00;546.25;440.00;0.00;98.75;126.00
Apr 13, 2020 2:00 PM;Apr 13, 2020 3:00 PM;577.00;332.00;206.25;2,861.25;12.00;545.75;451.75;0.00;70.00;126.00
Apr 13, 2020 3:00 PM;Apr 13, 2020 4:00 PM;577.00;299.50;229.00;2,166.00;12.00;546.00;449.75;0.00;37.00;126.00
Apr 13, 2020 4:00 PM;Apr 13, 2020 5:00 PM;577.00;300.75;262.75;1,648.00;12.00;546.00;483.50;0.00;112.25;126.00
Apr 13, 2020 5:00 PM;Apr 13, 2020 6:00 PM;577.00;342.00;321.75;1,059.00;12.00;546.00;510.75;0.00;182.75;126.00
Apr 13, 2020 6:00 PM;Apr 13, 2020 7:00 PM;577.00;404.00;452.00;490.25;12.00;622.00;556.75;0.00;617.50;126.00
Apr 13, 2020 7:00 PM;Apr 13, 2020 8:00 PM;577.00;408.75;612.75;125.50;12.00;826.25;590.00;0.00;1,222.75;126.00
Apr 13, 2020 8:00 PM;Apr 13, 2020 9:00 PM;577.00;436.75;610.50;2.25;12.00;1,220.50;857.25;0.00;491.50;126.00
Apr 13, 2020 9:00 PM;Apr 13, 2020 10:00 PM;577.00;472.50;632.50;0.00;12.00;1,313.00;967.75;0.00;314.00;126.00
Apr 13, 2020 10:00 PM;Apr 13, 2020 11:00 PM;577.00;399.50;658.50;0.00;12.00;1,315.25;1,001.75;0.00;160.50;126.00
Apr 13, 2020 11:00 PM;Apr 14, 2020 12:00 AM;577.00;413.25;639.50;0.00;12.00;1,314.75;775.25;0.00;215.75;126.00
Apr 14, 2020 12:00 AM;Apr 14, 2020 1:00 AM;577.00;420.50;554.50;0.00;12.00;1,314.50;540.25;0.00;115.25;126.00
Apr 14, 2020 1:00 AM;Apr 14, 2020 2:00 AM;577.00;347.75;423.50;0.00;12.00;1,314.25;493.75;0.00;38.75;126.00
Apr 14, 2020 2:00 AM;Apr 14, 2020 3:00 AM;577.00;345.00;409.50;0.00;12.00;1,312.75;499.50;0.00;0.25;126.00
Apr 14, 2020 3:00 AM;Apr 14, 2020 4:00 AM;577.00;344.25;387.50;0.00;12.00;1,315.50;498.75;0.00;17.00;126.00
Apr 14, 2020 4:00 AM;Apr 14, 2020 5:00 AM;577.00;391.00;371.25;0.00;12.00;1,315.25;500.25;0.00;46.00;126.00
Apr 14, 2020 5:00 AM;Apr 14, 2020 6:00 AM;577.00;388.75;341.50;0.00;12.00;1,312.75;497.00;0.00;191.50;126.00
Apr 14, 2020 6:00 AM;Apr 14, 2020 7:00 AM;577.00;395.50;278.50;15.50;12.00;1,313.50;273.00;0.00;487.25;126.00
Apr 14, 2020 7:00 AM;Apr 14, 2020 8:00 AM;577.00;471.75;211.00;345.75;12.00;1,314.00;292.00;0.00;1,123.25;126.00
Apr 14, 2020 8:00 AM;Apr 14, 2020 9:00 AM;577.00;518.00;200.25;1,226.75;12.00;1,314.00;303.75;0.00;1,272.50;126.00
Apr 14, 2020 9:00 AM;Apr 14, 2020 10:00 AM;577.00;442.75;168.00;2,293.75;12.00;1,312.25;267.75;0.00;265.75;126.00
Apr 14, 2020 10:00 AM;Apr 14, 2020 11:00 AM;577.00;470.00;176.00;3,132.50;12.00;1,314.00;269.25;0.00;466.75;126.00
Apr 14, 2020 11:00 AM;Apr 14, 2020 12:00 PM;577.00;595.50;113.75;3,376.25;12.00;1,314.00;293.50;0.00;1,693.50;126.00
Apr 14, 2020 12:00 PM;Apr 14, 2020 1:00 PM;577.00;448.75;86.75;3,263.25;12.00;1,313.25;332.75;0.00;469.75;126.00
Apr 14, 2020 1:00 PM;Apr 14, 2020 2:00 PM;577.00;420.25;66.50;3,167.50;12.00;1,314.00;344.75;0.00;100.50;126.00
Apr 14, 2020 2:00 PM;Apr 14, 2020 3:00 PM;577.00;437.25;49.75;3,150.75;12.00;1,314.50;353.00;0.00;19.00;126.00
Apr 14, 2020 3:00 PM;Apr 14, 2020 4:00 PM;577.00;500.75;47.25;2,981.50;12.00;1,315.00;362.25;0.00;28.50;126.00
Apr 14, 2020 4:00 PM;Apr 14, 2020 5:00 PM;577.00;485.00;40.00;2,645.25;12.00;1,315.25;293.00;0.00;39.00;126.00
Apr 14, 2020 5:00 PM;Apr 14, 2020 6:00 PM;577.00;485.50;47.25;1,874.25;12.00;1,313.75;238.00;0.00;70.50;126.00
Apr 14, 2020 6:00 PM;Apr 14, 2020 7:00 PM;577.00;521.50;51.50;901.75;12.00;1,314.00;276.75;0.00;297.00;126.00
Apr 14, 2020 7:00 PM;Apr 14, 2020 8:00 PM;577.00;456.75;49.25;234.25;12.00;1,315.25;344.75;0.00;817.00;126.00
Apr 14, 2020 8:00 PM;Apr 14, 2020 9:00 PM;577.00;538.75;68.25;5.00;12.00;1,314.75;348.25;0.00;1,373.00;126.00
Apr 14, 2020 9:00 PM;Apr 14, 2020 10:00 PM;577.00;489.25;104.25;0.00;12.00;1,311.75;275.25;0.00;662.75;126.00
Apr 14, 2020 10:00 PM;Apr 14, 2020 11:00 PM;577.00;518.75;131.75;0.00;12.00;1,312.25;453.75;0.00;290.00;126.00
Apr 14, 2020 11:00 PM;Apr 15, 2020 12:00 AM;577.00;505.00;168.25;0.00;12.00;1,313.25;466.00;0.00;290.25;126.00
Apr 15, 2020 12:00 AM;Apr 15, 2020 1:00 AM;577.00;447.25;176.50;0.00;12.00;1,314.25;520.50;0.00;219.50;126.00
Apr 15, 2020 1:00 AM;Apr 15, 2020 2:00 AM;577.00;347.75;196.00;0.00;12.00;1,315.25;496.25;0.00;44.75;126.00
Apr 15, 2020 2:00 AM;Apr 15, 2020 3:00 AM;577.00;365.25;235.00;0.00;12.00;1,315.00;492.00;0.00;24.75;126.00
Apr 15, 2020 3:00 AM;Apr 15, 2020 4:00 AM;577.00;388.50;253.25;0.00;12.00;1,315.75;495.75;0.00;90.25;126.00
Apr 15, 2020 4:00 AM;Apr 15, 2020 5:00 AM;577.00;355.25;283.00;0.00;12.00;1,315.75;478.25;0.00;9.75;126.00
Apr 15, 2020 5:00 AM;Apr 15, 2020 6:00 AM;577.00;442.75;273.00;0.00;12.00;1,315.00;494.25;0.00;122.50;126.00
Apr 15, 2020 6:00 AM;Apr 15, 2020 7:00 AM;577.00;486.25;299.25;0.00;12.00;1,314.00;554.25;0.00;650.75;126.00
Apr 15, 2020 7:00 AM;Apr 15, 2020 8:00 AM;577.00;493.50;318.25;361.00;12.00;1,311.75;623.25;0.00;770.00;126.00
Apr 15, 2020 8:00 AM;Apr 15, 2020 9:00 AM;577.00;553.00;292.50;1,222.00;12.00;1,313.00;283.00;0.00;963.00;126.00
Apr 15, 2020 9:00 AM;Apr 15, 2020 10:00 AM;577.00;479.50;164.25;2,226.50;12.00;1,313.25;319.25;0.00;398.00;126.00
Apr 15, 2020 10:00 AM;Apr 15, 2020 11:00 AM;577.00;389.75;110.25;3,120.75;12.00;1,318.25;318.25;0.00;165.50;126.00
Apr 15, 2020 11:00 AM;Apr 15, 2020 12:00 PM;577.00;430.00;66.50;3,772.50;12.00;1,315.00;375.75;0.00;187.75;126.00
Apr 15, 2020 12:00 PM;Apr 15, 2020 1:00 PM;577.00;499.50;42.50;4,107.50;12.00;1,314.75;408.75;0.00;332.00;126.00
Apr 15, 2020 1:00 PM;Apr 15, 2020 2:00 PM;577.00;481.25;33.25;4,144.25;12.00;1,315.25;406.00;0.00;52.25;126.00
Apr 15, 2020 2:00 PM;Apr 15, 2020 3:00 PM;577.00;536.25;31.50;3,918.25;12.00;1,316.00;383.75;0.00;59.75;126.00
Apr 15, 2020 3:00 PM;Apr 15, 2020 4:00 PM;577.00;466.75;29.75;3,471.50;12.00;1,315.00;425.75;0.00;25.25;126.00
Apr 15, 2020 4:00 PM;Apr 15, 2020 5:00 PM;577.00;499.75;25.50;2,770.75;12.00;1,311.50;438.75;0.00;226.50;126.00
Apr 15, 2020 5:00 PM;Apr 15, 2020 6:00 PM;577.00;509.25;23.50;1,868.50;12.00;1,311.00;479.75;0.00;172.50;126.00
Apr 15, 2020 6:00 PM;Apr 15, 2020 7:00 PM;577.00;540.25;30.50;919.75;12.00;1,310.50;496.00;0.00;828.75;126.00
Apr 15, 2020 7:00 PM;Apr 15, 2020 8:00 PM;577.00;545.25;52.00;208.50;12.00;1,309.00;463.50;0.00;1,451.00;126.00
Apr 15, 2020 8:00 PM;Apr 15, 2020 9:00 PM;577.00;486.00;138.25;0.00;12.00;1,310.00;392.50;0.00;1,359.25;126.00
Apr 15, 2020 9:00 PM;Apr 15, 2020 10:00 PM;577.00;422.75;265.50;0.00;12.00;1,309.75;333.50;0.00;624.25;126.00
Apr 15, 2020 10:00 PM;Apr 15, 2020 11:00 PM;577.00;435.25;350.75;0.00;12.00;1,310.00;363.50;0.00;232.00;126.00
Apr 15, 2020 11:00 PM;Apr 16, 2020 12:00 AM;577.00;396.25;358.75;0.00;12.00;1,309.25;497.25;0.00;244.75;126.00
Apr 16, 2020 12:00 AM;Apr 16, 2020 1:00 AM;577.00;371.00;351.50;0.00;12.00;1,310.25;468.50;0.00;169.50;126.00
Apr 16, 2020 1:00 AM;Apr 16, 2020 2:00 AM;577.00;363.25;303.75;0.00;12.00;1,312.00;454.50;0.00;25.00;126.00
Apr 16, 2020 2:00 AM;Apr 16, 2020 3:00 AM;577.00;401.25;268.50;0.00;12.00;1,313.00;453.50;0.00;11.25;126.00
Apr 16, 2020 3:00 AM;Apr 16, 2020 4:00 AM;577.00;390.00;232.00;0.00;12.00;1,312.75;450.00;0.00;123.00;126.00
Apr 16, 2020 4:00 AM;Apr 16, 2020 5:00 AM;577.00;360.75;194.25;0.00;12.00;1,313.00;447.00;0.00;136.00;126.00
Apr 16, 2020 5:00 AM;Apr 16, 2020 6:00 AM;577.00;432.25;141.00;0.00;12.00;1,311.50;491.50;0.00;318.75;126.00
Apr 16, 2020 6:00 AM;Apr 16, 2020 7:00 AM;577.00;496.50;99.75;16.00;12.00;1,311.25;739.00;0.00;213.75;126.00
Apr 16, 2020 7:00 AM;Apr 16, 2020 8:00 AM;577.00;438.25;88.00;356.50;12.00;1,310.50;817.25;0.00;275.50;126.00
Apr 16, 2020 8:00 AM;Apr 16, 2020 9:00 AM;577.00;414.25;80.25;1,213.50;12.00;1,314.00;591.50;0.00;314.75;126.00
Apr 16, 2020 9:00 AM;Apr 16, 2020 10:00 AM;577.00;438.75;45.50;2,275.75;12.00;1,313.00;294.25;0.00;478.75;126.00
Apr 16, 2020 10:00 AM;Apr 16, 2020 11:00 AM;577.00;451.50;60.75;3,079.50;12.00;1,313.75;270.50;0.00;368.00;126.00
Apr 16, 2020 11:00 AM;Apr 16, 2020 12:00 PM;577.00;424.50;61.50;3,608.25;12.00;1,312.00;283.75;0.00;169.25;126.00
Apr 16, 2020 12:00 PM;Apr 16, 2020 1:00 PM;577.00;405.75;91.00;3,879.25;12.00;1,309.00;245.00;0.00;196.25;126.00
Apr 16, 2020 1:00 PM;Apr 16, 2020 2:00 PM;577.00;430.75;113.75;3,864.25;12.00;1,303.00;232.25;0.00;120.25;126.00
Apr 16, 2020 2:00 PM;Apr 16, 2020 3:00 PM;577.00;489.00;108.25;3,633.25;12.00;1,302.00;281.75;0.00;41.50;126.00
Apr 16, 2020 3:00 PM;Apr 16, 2020 4:00 PM;577.00;462.00;113.75;3,086.25;12.00;1,301.25;288.50;0.00;63.25;126.00
Apr 16, 2020 4:00 PM;Apr 16, 2020 5:00 PM;577.00;446.00;99.00;2,421.75;12.00;1,300.75;227.50;0.00;48.25;126.00
Apr 16, 2020 5:00 PM;Apr 16, 2020 6:00 PM;577.00;400.00;96.00;1,647.75;12.00;1,299.25;246.25;0.00;205.00;126.00
Apr 16, 2020 6:00 PM;Apr 16, 2020 7:00 PM;577.00;436.50;75.25;812.00;12.00;1,300.25;230.75;0.00;596.75;126.00
Apr 16, 2020 7:00 PM;Apr 16, 2020 8:00 PM;577.00;439.25;55.00;214.25;12.00;1,300.50;317.75;0.00;1,091.50;126.00
Apr 16, 2020 8:00 PM;Apr 16, 2020 9:00 PM;577.00;430.75;38.00;4.50;12.00;1,301.25;358.75;0.00;1,236.25;126.00
Apr 16, 2020 9:00 PM;Apr 16, 2020 10:00 PM;577.00;425.25;24.75;0.00;12.00;1,299.75;364.75;0.00;633.25;126.00
Apr 16, 2020 10:00 PM;Apr 16, 2020 11:00 PM;577.00;372.25;23.75;0.00;12.00;1,300.00;251.50;0.00;492.50;126.00
Apr 16, 2020 11:00 PM;Apr 17, 2020 12:00 AM;577.00;368.00;21.00;0.00;12.00;1,299.50;204.50;0.00;206.75;126.00
Apr 17, 2020 12:00 AM;Apr 17, 2020 1:00 AM;577.00;415.00;14.75;0.00;12.00;1,302.25;164.50;0.00;39.50;126.00
Apr 17, 2020 1:00 AM;Apr 17, 2020 2:00 AM;577.00;379.25;20.50;0.00;12.00;1,303.75;167.75;0.00;146.25;126.00
Apr 17, 2020 2:00 AM;Apr 17, 2020 3:00 AM;577.00;385.50;24.00;0.00;12.00;1,304.00;162.00;0.00;10.25;126.00
Apr 17, 2020 3:00 AM;Apr 17, 2020 4:00 AM;577.00;369.75;21.00;0.00;12.00;1,305.75;151.00;0.00;45.00;126.00
Apr 17, 2020 4:00 AM;Apr 17, 2020 5:00 AM;577.00;390.75;21.75;0.00;12.00;1,305.25;158.25;0.00;0.50;126.00
Apr 17, 2020 5:00 AM;Apr 17, 2020 6:00 AM;577.00;462.25;24.25;0.00;12.00;1,305.00;207.00;0.00;102.00;126.00
Apr 17, 2020 6:00 AM;Apr 17, 2020 7:00 AM;577.00;415.75;38.75;0.00;12.00;1,304.75;233.25;0.00;358.50;126.00
Apr 17, 2020 7:00 AM;Apr 17, 2020 8:00 AM;577.00;508.75;44.50;312.25;12.00;1,305.50;243.00;0.00;1,547.50;126.00
Apr 17, 2020 8:00 AM;Apr 17, 2020 9:00 AM;577.00;549.25;60.00;1,039.75;12.00;1,309.00;277.25;0.00;1,532.75;126.00
Apr 17, 2020 9:00 AM;Apr 17, 2020 10:00 AM;577.00;385.50;59.50;2,017.50;12.00;1,309.75;296.50;0.00;534.25;126.00
Apr 17, 2020 10:00 AM;Apr 17, 2020 11:00 AM;577.00;456.50;29.50;2,943.25;12.00;1,305.50;255.25;0.00;63.75;126.00
Apr 17, 2020 11:00 AM;Apr 17, 2020 12:00 PM;577.00;421.00;13.25;3,582.00;12.00;1,304.75;249.75;0.00;36.25;126.00
Apr 17, 2020 12:00 PM;Apr 17, 2020 1:00 PM;577.00;355.50;13.00;3,969.75;12.00;1,303.00;269.00;0.00;15.00;126.00
Apr 17, 2020 1:00 PM;Apr 17, 2020 2:00 PM;577.00;359.25;15.50;3,805.00;12.00;1,297.75;236.50;0.00;39.00;126.00
Apr 17, 2020 2:00 PM;Apr 17, 2020 3:00 PM;577.00;376.00;16.00;3,528.50;12.00;1,299.00;226.50;0.00;0.00;126.00
Apr 17, 2020 3:00 PM;Apr 17, 2020 4:00 PM;577.00;403.25;20.75;3,043.00;12.00;1,299.25;218.50;0.00;48.75;126.00
Apr 17, 2020 4:00 PM;Apr 17, 2020 5:00 PM;577.00;396.00;23.50;2,301.00;12.00;1,298.75;226.75;0.00;27.25;126.00
Apr 17, 2020 5:00 PM;Apr 17, 2020 6:00 PM;577.00;433.75;20.50;1,490.50;12.00;1,292.25;239.25;0.00;445.00;126.00
Apr 17, 2020 6:00 PM;Apr 17, 2020 7:00 PM;577.00;478.00;21.25;716.50;12.00;1,295.75;245.75;0.00;731.50;126.00
Apr 17, 2020 7:00 PM;Apr 17, 2020 8:00 PM;577.00;596.00;15.00;169.75;12.00;1,299.00;248.25;0.00;1,583.50;126.00
Apr 17, 2020 8:00 PM;Apr 17, 2020 9:00 PM;577.00;553.50;14.50;0.00;12.00;1,299.25;252.75;0.00;1,901.75;126.00
Apr 17, 2020 9:00 PM;Apr 17, 2020 10:00 PM;577.00;492.25;11.75;0.00;12.00;1,299.50;294.25;0.00;1,394.50;126.00
Apr 17, 2020 10:00 PM;Apr 17, 2020 11:00 PM;577.00;469.00;17.00;0.00;12.00;1,299.50;471.00;0.00;786.75;126.00
Apr 17, 2020 11:00 PM;Apr 18, 2020 12:00 AM;577.00;427.00;32.25;0.00;12.00;1,299.75;607.00;0.00;162.75;126.00
